InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,DayName
555523,22082,RIBBON REEL STRIPES DESIGN ,10,2011-06-05 11:36:00,1.65,12468,Germany,Sunday
551564,21042,RED RETROSPOT APRON ,3,2011-05-03 10:56:00,5.95,16609,United Kingdom,Tuesday
568227,22514,CHILDS GARDEN SPADE BLUE,1,2011-09-26 10:57:00,2.1,17841,United Kingdom,Monday
565324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-02 13:18:00,2.95,13232,United Kingdom,Friday
555820,10133,COLOURING PENCILS BROWN TUBE,20,2011-06-07 12:01:00,0.42,16133,United Kingdom,Tuesday
563848,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-08-19 14:57:00,4.25,14911,EIRE,Friday
563617,84997B,CHILDRENS CUTLERY RETROSPOT RED ,8,2011-08-18 09:45:00,4.15,15301,United Kingdom,Thursday
575628,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2011-11-10 13:31:00,0.42,12844,United Kingdom,Thursday
559061,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,3,2011-07-06 10:04:00,2.1,17220,United Kingdom,Wednesday
579539,23175,REGENCY MILK JUG PINK ,4,2011-11-30 10:06:00,3.25,14911,EIRE,Wednesday
546317,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-03-11 09:07:00,0.42,14913,United Kingdom,Friday
566772,23120,PACK OF 6 SMALL FRUIT STRAWS,24,2011-09-15 09:41:00,0.42,13107,United Kingdom,Thursday
563578,22470,HEART OF WICKER LARGE,12,2011-08-17 15:11:00,2.95,12949,United Kingdom,Wednesday
578117,21900,"KEY FOB , SHED",24,2011-11-23 10:01:00,0.65,14334,United Kingdom,Wednesday
575117,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-08 14:22:00,4.95,12748,United Kingdom,Tuesday
549742,22995,TRAVEL CARD WALLET SUKI,24,2011-04-12 10:01:00,0.42,12910,United Kingdom,Tuesday
542102,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-01-25 13:26:00,0.55,12744,Singapore,Tuesday
566345,21328,BALLOONS  WRITING SET ,8,2011-09-12 12:27:00,1.65,17685,United Kingdom,Monday
579269,72741,GRAND CHOCOLATECANDLE,72,2011-11-29 09:48:00,1.25,14601,United Kingdom,Tuesday
544192,22090,PAPER BUNTING RETROSPOT,6,2011-02-16 16:58:00,2.95,13089,United Kingdom,Wednesday
578251,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-23 12:45:00,0.85,15993,United Kingdom,Wednesday
544668,22470,HEART OF WICKER LARGE,6,2011-02-22 15:14:00,2.95,16573,United Kingdom,Tuesday
577504,22400,MAGNETS PACK OF 4 HOME SWEET HOME,6,2011-11-20 12:36:00,0.39,14159,United Kingdom,Sunday
544103,22521,CHILDS GARDEN TROWEL PINK,1,2011-02-16 10:33:00,0.85,17961,United Kingdom,Wednesday
562574,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-08-07 12:42:00,2.1,14903,United Kingdom,Sunday
576888,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-11-16 17:16:00,1.45,14948,United Kingdom,Wednesday
550196,84991,60 TEATIME FAIRY CAKE CASES,6,2011-04-15 10:09:00,0.55,14796,United Kingdom,Friday
546538,22384,LUNCH BAG PINK POLKADOT,10,2011-03-14 14:51:00,1.65,16327,United Kingdom,Monday
573391,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-30 14:57:00,1.65,14911,EIRE,Sunday
577521,22563,HAPPY STENCIL CRAFT,3,2011-11-20 13:23:00,1.25,16411,United Kingdom,Sunday
577504,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,4,2011-11-20 12:36:00,2.55,14159,United Kingdom,Sunday
547799,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-03-25 12:48:00,0.42,17139,United Kingdom,Friday
575687,47566,PARTY BUNTING,24,2011-11-10 16:03:00,4.95,16126,United Kingdom,Thursday
569803,22778,GLASS CLOCHE SMALL,4,2011-10-06 11:48:00,3.95,13090,United Kingdom,Thursday
539416,22047,EMPIRE GIFT WRAP,25,2010-12-17 13:56:00,0.42,17888,United Kingdom,Friday
549053,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-06 10:20:00,1.69,13863,United Kingdom,Wednesday
562210,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-08-03 13:10:00,8.5,13486,United Kingdom,Wednesday
580304,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,4,2011-12-02 14:25:00,0.85,18055,United Kingdom,Friday
571502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-17 15:18:00,2.95,14422,United Kingdom,Monday
578248,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-11-23 12:40:00,0.83,16255,United Kingdom,Wednesday
562019,23199,JUMBO BAG APPLES,20,2011-08-01 14:57:00,2.08,14709,United Kingdom,Monday
544096,21621,VINTAGE UNION JACK BUNTING,2,2011-02-16 09:45:00,8.5,14386,United Kingdom,Wednesday
566847,23347,I LOVE LONDON BEAKER,2,2011-09-15 11:57:00,1.25,15005,United Kingdom,Thursday
573814,22983,CARD BILLBOARD FONT,12,2011-11-01 11:31:00,0.42,13268,United Kingdom,Tuesday
560491,23244,ROUND STORAGE TIN VINTAGE LEAF,1,2011-07-19 10:51:00,1.95,12415,Australia,Tuesday
544108,20719,WOODLAND CHARLOTTE BAG,10,2011-02-16 10:53:00,0.85,12653,Israel,Wednesday
538662,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-13 15:44:00,1.25,15159,United Kingdom,Monday
571404,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-17 12:04:00,2.08,17520,United Kingdom,Monday
571476,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-10-17 14:51:00,2.1,13546,United Kingdom,Monday
565430,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-09-04 13:07:00,0.42,14335,Germany,Sunday
562014,21155,RED RETROSPOT PEG BAG,6,2011-08-01 14:05:00,2.55,14341,United Kingdom,Monday
557787,21642,ASSORTED TUTTI FRUTTI PEN,2,2011-06-22 16:16:00,0.85,15041,United Kingdom,Wednesday
541240,22136,LOVE HEART SOCK HANGER,1,2011-01-16 11:07:00,1.65,16206,United Kingdom,Sunday
549325,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-04-08 10:32:00,1.25,12717,Greece,Friday
536597,35271S,GOLD PRINT PAPER BAG,14,2010-12-01 17:35:00,0.19,18011,United Kingdom,Wednesday
572853,22469,HEART OF WICKER SMALL,12,2011-10-26 12:28:00,1.65,17712,United Kingdom,Wednesday
558908,21314,SMALL GLASS HEART TRINKET POT,8,2011-07-05 09:06:00,2.1,13338,United Kingdom,Tuesday
552563,85014B,RED RETROSPOT UMBRELLA,6,2011-05-10 11:54:00,5.95,17597,United Kingdom,Tuesday
573763,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-01 09:56:00,2.95,17139,United Kingdom,Tuesday
570096,21470,FLOWER VINE RAFFIA FOOD COVER,1,2011-10-07 11:58:00,3.75,15311,United Kingdom,Friday
568188,22100,SKULLS SQUARE TISSUE BOX,1,2011-09-25 14:33:00,0.39,16049,United Kingdom,Sunday
560504,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-07-19 11:47:00,1.65,13081,United Kingdom,Tuesday
545683,22285,HANGING HEN ON NEST DECORATION,2,2011-03-06 11:50:00,1.65,14903,United Kingdom,Sunday
580688,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-12-05 15:38:00,1.95,15550,United Kingdom,Monday
541916,22970,LONDON BUS COFFEE MUG,24,2011-01-24 11:34:00,2.55,17861,United Kingdom,Monday
548711,22467,GUMBALL COAT RACK,4,2011-04-03 14:24:00,2.55,18116,United Kingdom,Sunday
573542,22599,CHRISTMAS MUSICAL ZINC STAR,12,2011-10-31 13:03:00,0.29,14702,United Kingdom,Monday
566967,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-09-15 18:05:00,4.25,16746,United Kingdom,Thursday
568075,23321,SMALL WHITE HEART OF WICKER,2,2011-09-23 14:21:00,1.65,14652,United Kingdom,Friday
567944,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,2011-09-22 19:54:00,3.95,14562,United Kingdom,Thursday
552824,22081,RIBBON REEL FLORA + FAUNA ,1,2011-05-11 13:16:00,1.65,14056,United Kingdom,Wednesday
545695,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,2011-03-06 14:15:00,1.25,17050,United Kingdom,Sunday
571230,23355,HOT WATER BOTTLE KEEP CALM,4,2011-10-14 14:16:00,4.95,13717,United Kingdom,Friday
575985,22995,TRAVEL CARD WALLET SUKI,1,2011-11-13 14:09:00,0.42,17841,United Kingdom,Sunday
544931,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2011-02-24 18:59:00,8.5,13501,Switzerland,Thursday
543162,21408,SPOTTY PINK DUCK DOORSTOP,1,2011-02-03 18:08:00,4.25,17507,United Kingdom,Thursday
573411,23221,REINDEER HEART DECORATION SILVER,24,2011-10-30 16:10:00,0.83,13870,United Kingdom,Sunday
554139,84836,ZINC METAL HEART DECORATION,12,2011-05-23 10:34:00,1.25,14911,EIRE,Monday
555577,21844,RED RETROSPOT MUG,24,2011-06-05 15:53:00,2.95,15301,United Kingdom,Sunday
573353,23266,SET OF 3 WOODEN STOCKING DECORATION,3,2011-10-30 12:39:00,1.25,16115,United Kingdom,Sunday
571669,23000,TRAVEL CARD WALLET TRANSPORT,15,2011-10-18 13:11:00,0.42,17758,United Kingdom,Tuesday
555853,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,5,2011-06-07 13:44:00,0.42,14375,United Kingdom,Tuesday
571464,23284,DOORMAT KEEP CALM AND COME IN,1,2011-10-17 14:28:00,8.25,14805,United Kingdom,Monday
547937,22560,TRADITIONAL MODELLING CLAY,6,2011-03-28 14:27:00,1.25,15068,United Kingdom,Monday
551420,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-04-28 14:00:00,1.65,17068,United Kingdom,Thursday
551812,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-04 11:39:00,0.42,15527,United Kingdom,Wednesday
569205,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-02 10:55:00,0.85,16923,United Kingdom,Sunday
569367,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2011-10-03 15:28:00,2.95,13994,United Kingdom,Monday
548003,48138,DOORMAT UNION FLAG,4,2011-03-29 10:39:00,7.95,18044,United Kingdom,Tuesday
576339,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,1,2011-11-14 15:27:00,7.46,14096,United Kingdom,Monday
561676,22795,SWEETHEART RECIPE BOOK STAND,2,2011-07-28 17:53:00,6.75,13468,United Kingdom,Thursday
575040,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-08 11:58:00,1.25,13381,United Kingdom,Tuesday
539607,22970,LONDON BUS COFFEE MUG,18,2010-12-20 14:10:00,2.55,12681,France,Monday
536674,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2010-12-02 12:16:00,1.95,15923,United Kingdom,Thursday
549250,85027L,FRENCH CHATEAU LARGE PLATTER ,1,2011-04-07 12:10:00,1.95,14446,United Kingdom,Thursday
565118,15056N,EDWARDIAN PARASOL NATURAL,5,2011-09-01 11:33:00,5.95,15039,United Kingdom,Thursday
575152,23039,T-LIGHT HOLDER SILVER HEART HANDLE,6,2011-11-08 16:12:00,1.95,16284,United Kingdom,Tuesday
581404,23323,WHITE WICKER STAR ,4,2011-12-08 13:47:00,2.1,13680,United Kingdom,Thursday
572858,21175,GIN + TONIC DIET METAL SIGN,2,2011-10-26 12:36:00,2.55,13571,United Kingdom,Wednesday
566450,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-09-12 16:12:00,1.25,15673,United Kingdom,Monday
565778,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-09-06 15:04:00,2.95,17460,United Kingdom,Tuesday
536874,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-03 11:35:00,2.95,16891,United Kingdom,Friday
536533,22825,DECORATIVE PLANT POT WITH FRIEZE,2,2010-12-01 13:31:00,7.95,16955,United Kingdom,Wednesday
573923,23541,WALL ART CLASSIC PUDDINGS ,1,2011-11-02 09:31:00,8.25,17965,United Kingdom,Wednesday
557995,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-06-24 10:44:00,1.25,17979,United Kingdom,Friday
581481,22721,SET OF 3 CAKE TINS SKETCHBOOK,12,2011-12-09 09:07:00,1.95,17490,United Kingdom,Friday
548148,22799,SWEETHEART WIRE FRUIT BOWL,1,2011-03-29 12:31:00,8.5,17931,United Kingdom,Tuesday
557468,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-06-20 13:14:00,4.25,16713,United Kingdom,Monday
575964,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-11-13 12:31:00,2.95,15021,United Kingdom,Sunday
567213,22469,HEART OF WICKER SMALL,3,2011-09-19 11:04:00,1.65,14684,United Kingdom,Monday
579516,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-11-29 17:52:00,2.55,17841,United Kingdom,Tuesday
570791,23374,RED SPOT PAPER GIFT BAG,20,2011-10-12 11:58:00,0.82,17346,United Kingdom,Wednesday
546988,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-03-18 12:57:00,1.25,14194,United Kingdom,Friday
557853,47566,PARTY BUNTING,12,2011-06-23 11:01:00,4.95,16258,United Kingdom,Thursday
565854,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-09-07 13:22:00,0.85,12490,France,Wednesday
557026,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,2011-06-16 13:14:00,3.95,16571,United Kingdom,Thursday
578921,23598,PAPER BUNTING VINTAGE PARTY,1,2011-11-27 11:57:00,2.95,13596,United Kingdom,Sunday
574686,23201,JUMBO BAG ALPHABET,2,2011-11-06 13:00:00,2.08,17608,United Kingdom,Sunday
570792,22567,20 DOLLY PEGS RETROSPOT,20,2011-10-12 12:01:00,1.45,12709,Germany,Wednesday
568713,23220,REINDEER HEART DECORATION GOLD,12,2011-09-28 16:04:00,0.83,13061,United Kingdom,Wednesday
561911,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-08-01 10:26:00,5.95,12534,Germany,Monday
547076,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-20 14:37:00,3.95,15140,United Kingdom,Sunday
578266,22865,HAND WARMER OWL DESIGN,2,2011-11-23 13:34:00,2.1,12748,United Kingdom,Wednesday
577778,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,2011-11-21 16:10:00,1.25,16549,United Kingdom,Monday
547879,15044C,PURPLE PAPER PARASOL,12,2011-03-27 16:03:00,2.95,12877,United Kingdom,Sunday
538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-12 16:05:00,3.75,17618,United Kingdom,Sunday
580469,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,2011-12-04 12:32:00,0.85,14583,United Kingdom,Sunday
560566,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-07-19 13:45:00,2.1,12662,Germany,Tuesday
567653,23231,WRAP  VINTAGE DOILY ,25,2011-09-21 14:35:00,0.42,12550,Spain,Wednesday
571303,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-10-17 09:36:00,5.95,13875,United Kingdom,Monday
569208,23393,HOME SWEET HOME CUSHION COVER ,3,2011-10-02 11:10:00,3.75,16693,United Kingdom,Sunday
553423,22631,CIRCUS PARADE LUNCH BOX ,2,2011-05-17 10:28:00,1.95,17811,United Kingdom,Tuesday
575576,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-11-10 11:45:00,1.65,16025,United Kingdom,Thursday
572304,21624,VINTAGE UNION JACK DOORSTOP,2,2011-10-23 15:07:00,5.95,17131,United Kingdom,Sunday
577646,20653,CHERRY BLOSSOM LUGGAGE TAG,12,2011-11-21 10:39:00,1.25,13189,United Kingdom,Monday
558906,84629,WHITE 3 FRAME BIRDS AND TREE ,5,2011-07-04 16:35:00,4.95,15555,United Kingdom,Monday
551813,22668,PINK BABY BUNTING,5,2011-05-04 11:43:00,2.95,18065,United Kingdom,Wednesday
564972,22175,PINK OWL SOFT TOY,6,2011-08-31 15:30:00,2.95,12621,Germany,Wednesday
537054,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2010-12-05 11:40:00,1.65,16931,United Kingdom,Sunday
570223,22598,CHRISTMAS MUSICAL ZINC TREE,4,2011-10-09 13:11:00,0.29,15787,United Kingdom,Sunday
560035,23240,SET OF 4 KNICK KNACK TINS DOILEY ,12,2011-07-14 13:41:00,4.15,17706,United Kingdom,Thursday
568944,22595,GINGHAM HEART DECORATION,12,2011-09-29 14:50:00,0.85,16589,United Kingdom,Thursday
568156,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-09-25 12:16:00,4.95,14367,United Kingdom,Sunday
548864,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2011-04-04 14:00:00,1.25,15756,United Kingdom,Monday
560079,23206,LUNCH BAG APPLE DESIGN,10,2011-07-14 16:12:00,1.65,15521,United Kingdom,Thursday
581191,22795,SWEETHEART RECIPE BOOK STAND,3,2011-12-07 16:56:00,6.75,17449,United Kingdom,Wednesday
552039,21747,SMALL SKULL WINDMILL,12,2011-05-06 08:10:00,1.25,13081,United Kingdom,Friday
565329,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-09-02 13:54:00,2.95,14606,United Kingdom,Friday
554836,21914,BLUE HARMONICA IN BOX ,12,2011-05-26 16:25:00,1.25,13015,United Kingdom,Thursday
556733,21156,RETROSPOT CHILDRENS APRON,2,2011-06-14 11:53:00,1.95,16919,United Kingdom,Tuesday
551657,22501,PICNIC BASKET WICKER LARGE,2,2011-05-03 12:12:00,9.95,14911,EIRE,Tuesday
567802,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-22 12:06:00,4.95,14299,United Kingdom,Thursday
569890,21175,GIN + TONIC DIET METAL SIGN,24,2011-10-06 15:46:00,2.55,14738,United Kingdom,Thursday
568188,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-09-25 14:33:00,0.83,16049,United Kingdom,Sunday
539659,22667,RECIPE BOX RETROSPOT ,1,2010-12-21 09:47:00,2.95,15034,United Kingdom,Tuesday
545658,22439,6 ROCKET BALLOONS ,2,2011-03-04 14:13:00,0.65,14670,United Kingdom,Friday
572296,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-10-23 14:28:00,4.15,13598,United Kingdom,Sunday
574165,85034A,3 GARDENIA MORRIS BOXED CANDLES,24,2011-11-03 11:36:00,1.25,14815,United Kingdom,Thursday
559129,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-06 12:50:00,3.75,17705,United Kingdom,Wednesday
538710,21666,RIDGED GLASS T-LIGHT HOLDER,12,2010-12-14 10:48:00,0.65,18075,United Kingdom,Tuesday
572969,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-10-27 10:46:00,0.85,13363,United Kingdom,Thursday
556804,21533,RETROSPOT LARGE MILK JUG,12,2011-06-14 15:14:00,4.25,15125,United Kingdom,Tuesday
570672,48138,DOORMAT UNION FLAG,2,2011-10-11 14:52:00,8.25,12536,France,Tuesday
555282,23212,HEART WREATH DECORATION WITH BELL,12,2011-06-02 09:04:00,1.25,12709,Germany,Thursday
576076,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-11-13 16:18:00,0.55,14382,United Kingdom,Sunday
568585,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-09-28 10:14:00,0.42,17370,United Kingdom,Wednesday
570886,85099B,JUMBO BAG RED RETROSPOT,160,2011-10-13 10:23:00,1.79,13777,United Kingdom,Thursday
538368,22532,MAGIC DRAWING SLATE LEAP FROG ,1,2010-12-12 10:57:00,0.42,15503,United Kingdom,Sunday
537382,21817,GLITTER CHRISTMAS TREE,3,2010-12-06 13:13:00,0.85,16710,United Kingdom,Monday
581352,23457,LARGE PARLOUR PICTURE FRAME,1,2011-12-08 12:26:00,4.95,14698,United Kingdom,Thursday
563230,84692,BOX OF 24 COCKTAIL PARASOLS,8,2011-08-14 15:39:00,0.42,15376,United Kingdom,Sunday
565430,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-09-04 13:07:00,4.25,14335,Germany,Sunday
577850,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-11-22 11:04:00,0.39,14911,EIRE,Tuesday
569527,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-10-04 14:53:00,1.65,12512,Israel,Tuesday
555388,22191,IVORY DINER WALL CLOCK,4,2011-06-02 15:48:00,8.5,17719,United Kingdom,Thursday
543306,22569,FELTCRAFT CUSHION BUTTERFLY,2,2011-02-07 11:56:00,3.75,16686,United Kingdom,Monday
551810,22519,CHILDS GARDEN BRUSH PINK,3,2011-05-04 11:32:00,2.1,15719,United Kingdom,Wednesday
550827,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-04-21 10:16:00,2.55,12670,France,Thursday
565766,21218,RED SPOTTY BISCUIT TIN,1,2011-09-06 14:23:00,3.75,17841,United Kingdom,Tuesday
575740,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-11-11 09:25:00,1.25,18130,United Kingdom,Friday
542470,22938,CUPCAKE LACE PAPER SET 6,12,2011-01-28 11:27:00,1.95,14133,United Kingdom,Friday
551462,22053,EMPIRE DESIGN ROSETTE,10,2011-04-28 16:11:00,1.25,15210,United Kingdom,Thursday
543428,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-02-08 11:36:00,2.95,17787,United Kingdom,Tuesday
569220,23298,SPOTTY BUNTING,2,2011-10-02 13:26:00,4.95,16007,United Kingdom,Sunday
570116,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,2011-10-07 12:38:00,1.65,12856,United Kingdom,Friday
563689,22508,DOORSTOP RETROSPOT HEART,2,2011-08-18 12:43:00,3.75,15743,United Kingdom,Thursday
542107,22429,ENAMEL MEASURING JUG CREAM,1,2011-01-25 13:38:00,4.25,16222,United Kingdom,Tuesday
567356,22219,LOVEBIRD HANGING DECORATION WHITE ,8,2011-09-19 16:21:00,0.85,16527,United Kingdom,Monday
537446,72741,GRAND CHOCOLATECANDLE,18,2010-12-07 09:13:00,1.45,18055,United Kingdom,Tuesday
581166,23203,JUMBO BAG VINTAGE DOILY ,1,2011-12-07 14:43:00,2.08,15525,United Kingdom,Wednesday
545523,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-03-03 12:41:00,0.65,14524,United Kingdom,Thursday
558372,48184,DOORMAT ENGLISH ROSE ,2,2011-06-28 15:47:00,7.95,16200,United Kingdom,Tuesday
538664,20802,SMALL GLASS SUNDAE DISH CLEAR,36,2010-12-13 15:46:00,0.42,14733,United Kingdom,Monday
538844,22384,LUNCH BAG PINK POLKADOT,20,2010-12-14 13:19:00,1.65,14680,United Kingdom,Tuesday
557636,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,2011-06-21 15:41:00,2.55,17841,United Kingdom,Tuesday
549115,21316,SMALL CHUNKY GLASS ROMAN  BOWL,32,2011-04-06 12:41:00,0.79,13098,United Kingdom,Wednesday
548656,22439,6 ROCKET BALLOONS ,1,2011-04-01 14:05:00,0.65,12748,United Kingdom,Friday
574016,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-02 12:04:00,1.65,18105,United Kingdom,Wednesday
574053,22916,HERB MARKER THYME,12,2011-11-02 14:04:00,0.65,16379,United Kingdom,Wednesday
547490,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,4,2011-03-23 11:48:00,1.65,17507,United Kingdom,Wednesday
537137,22494,EMERGENCY FIRST AID TIN ,6,2010-12-05 12:43:00,1.25,16327,United Kingdom,Sunday
567656,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-09-21 14:40:00,1.63,14096,United Kingdom,Wednesday
556365,20979,36 PENCILS TUBE RED RETROSPOT,5,2011-06-10 11:44:00,1.25,16370,United Kingdom,Friday
545166,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-02-28 14:03:00,1.69,17027,United Kingdom,Monday
553553,23184,BULL DOG BOTTLE OPENER,4,2011-05-17 16:32:00,4.95,16156,United Kingdom,Tuesday
548210,22297,HEART IVORY TRELLIS SMALL,1,2011-03-29 17:23:00,1.25,14606,United Kingdom,Tuesday
555564,22064,PINK DOUGHNUT TRINKET POT ,4,2011-06-05 15:01:00,1.65,15005,United Kingdom,Sunday
545530,22254,FELT TOADSTOOL LARGE,12,2011-03-03 13:45:00,1.25,17416,United Kingdom,Thursday
570019,22055,MINI CAKE STAND  HANGING STRAWBERY,3,2011-10-07 10:13:00,1.65,17841,United Kingdom,Friday
578855,23504,PLAYING CARDS JUBILEE UNION JACK,6,2011-11-27 11:15:00,1.25,14878,United Kingdom,Sunday
547883,22508,DOORSTOP RETROSPOT HEART,4,2011-03-28 08:40:00,3.75,14755,United Kingdom,Monday
562574,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-07 12:42:00,1.25,14903,United Kingdom,Sunday
560047,22118,JOY WOODEN BLOCK LETTERS,1,2011-07-14 15:01:00,4.95,17259,United Kingdom,Thursday
568908,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-09-29 13:38:00,2.55,16653,United Kingdom,Thursday
546774,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-03-16 15:45:00,0.85,14505,United Kingdom,Wednesday
577536,22563,HAPPY STENCIL CRAFT,1,2011-11-20 14:14:00,1.25,15850,United Kingdom,Sunday
557067,23171,REGENCY TEA PLATE GREEN ,12,2011-06-16 15:12:00,1.65,13098,United Kingdom,Thursday
563550,22348,TEA BAG PLATE RED RETROSPOT,12,2011-08-17 12:50:00,0.85,14194,United Kingdom,Wednesday
542795,22802,FAUX FUR CHOCOLATE THROW,1,2011-02-01 10:59:00,19.95,18055,United Kingdom,Tuesday
575955,22339,CHRISTMAS TREE PAINTED ZINC ,6,2011-11-13 12:05:00,0.19,14044,United Kingdom,Sunday
543770,85194L,HANGING SPRING FLOWER EGG LARGE,12,2011-02-11 15:39:00,0.85,13875,United Kingdom,Friday
549994,23201,JUMBO BAG ALPHABET,10,2011-04-14 08:27:00,2.08,14057,United Kingdom,Thursday
564640,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-08-26 13:00:00,1.65,14837,United Kingdom,Friday
569870,22555,PLASTERS IN TIN STRONGMAN,1,2011-10-06 14:59:00,1.65,12757,Portugal,Thursday
552821,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-05-11 12:58:00,14.95,18118,United Kingdom,Wednesday
542121,84849A,HELLO SAILOR BLUE SOAP HOLDER,2,2011-01-25 14:33:00,1.69,17515,United Kingdom,Tuesday
553845,22192,BLUE DINER WALL CLOCK,2,2011-05-19 12:38:00,8.5,17675,United Kingdom,Thursday
579145,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-11-28 13:13:00,2.08,14597,United Kingdom,Monday
567180,84997B,CHILDRENS CUTLERY RETROSPOT RED ,3,2011-09-18 14:56:00,4.15,17802,United Kingdom,Sunday
548870,22078,RIBBON REEL LACE DESIGN ,1,2011-04-04 14:41:00,2.1,14606,United Kingdom,Monday
566238,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-09-11 11:24:00,5.45,17377,United Kingdom,Sunday
